GUID,FRAME,ANNOTATIONS
cpb-aacip-507-862b854459,100995,DUPLICATE
cpb-aacip-507-862b854459,101010,DUPLICATE
cpb-aacip-507-862b854459,101025,DUPLICATE
cpb-aacip-507-862b854459,101040,",Managing Producer-Denver,PATTI PARSON"
cpb-aacip-507-862b854459,101055,DUPLICATE
cpb-aacip-507-862b854459,101070,DUPLICATE
cpb-aacip-507-862b854459,101085,DUPLICATE
cpb-aacip-507-862b854459,101100,",Senior Producer-News,RUSS CLARKSON
,Associate Producers,STEVE BRODY
,Associate Producers,DAVID COLES
,Assignment Editor,DAYNA KERECMAN"
cpb-aacip-507-862b854459,101115,DUPLICATE
cpb-aacip-507-862b854459,101130,DUPLICATE
cpb-aacip-507-862b854459,101145,DUPLICATE
cpb-aacip-507-862b854459,101250,",Sr Producer,James A. Trengrove
,Producer,Linda Scott"
cpb-aacip-507-862b854459,101265,",Sr Producers:,Jeffrey Brown
,Sr Producers:,Kathleen McCleery
,Reporter:,Brian Gottlieb"
cpb-aacip-507-862b854459,101280,DUPLICATE
cpb-aacip-507-862b854459,101295,DUPLICATE
cpb-aacip-507-862b854459,101310,DUPLICATE
cpb-aacip-507-862b854459,101325,",Producer:,Kevin McAndrews"
cpb-aacip-507-862b854459,101550,",Associate Director,JANICE BETHEL HUEY
,Technical Director,GREGORY L. KING"
cpb-aacip-507-862b854459,101565,DUPLICATE
cpb-aacip-507-862b854459,101580,DUPLICATE
cpb-aacip-507-862b854459,101595,DUPLICATE
cpb-aacip-507-862b854459,101610,",Executive Producer,LESTER M. CRYSTAL"
cpb-aacip-507-862b854459,101625,DUPLICATE
cpb-aacip-507-862b854459,101640,DUPLICATE
cpb-aacip-507-862b854459,101655,DUPLICATE
cpb-aacip-507-862b854459,101670,DUPLICATE
cpb-aacip-507-862b854459,101685,",A Coproduction of:,MACNEIL/LEHRER PRODUCTIONS & WETA in Association with Thirteen/WNET New York"
cpb-aacip-507-862b854459,101700,DUPLICATE
cpb-aacip-507-862b854459,101715,DUPLICATE
cpb-aacip-507-862b854459,101730,DUPLICATE
cpb-aacip-507-862b854459,101745,DUPLICATE
cpb-aacip-507-862b854459,101760,DUPLICATE
cpb-aacip-507-862b854459,101775,not K-V
cpb-aacip-507-862b854459,101790,DUPLICATE
cpb-aacip-507-862b854459,101805,DUPLICATE
cpb-aacip-507-862b854459,47430,no text in image
cpb-aacip-507-862b854459,47445,DUPLICATE
cpb-aacip-507-862b854459,47460,DUPLICATE
cpb-aacip-507-862b854459,47475,DUPLICATE
cpb-aacip-507-862b854459,47490,DUPLICATE
cpb-aacip-507-862b854459,47505,DUPLICATE
cpb-aacip-507-862b854459,67950,DUPLICATE
cpb-aacip-507-862b854459,67965,DUPLICATE
cpb-aacip-507-862b854459,67980,DUPLICATE
cpb-aacip-507-862b854459,67995,DUPLICATE
cpb-aacip-507-862b854459,68010,DUPLICATE
cpb-aacip-507-862b854459,68025,DUPLICATE
cpb-aacip-507-862b854459,68040,DUPLICATE
cpb-aacip-507-862b854459,68055,DUPLICATE
cpb-aacip-81-902z3f9j,240,",PROGRAM,WOMAN*
,AIR DATE,TBA*
,PROG LENGTH,*
,CLIENT,WNFD
,CUT,*
,*OR,*
,AGENCY,*
,DIRECTOR,*
,RECORD DATE,2/15/7?"
cpb-aacip-81-902z3f9j,255,DUPLICATE
cpb-aacip-81-902z3f9j,270,DUPLICATE
cpb-aacip-81-902z3f9j,285,DUPLICATE
cpb-aacip-81-902z3f9j,300,DUPLICATE
cpb-aacip-81-902z3f9j,315,DUPLICATE
cpb-aacip-81-902z3f9j,330,DUPLICATE
cpb-aacip-81-902z3f9j,345,DUPLICATE
cpb-aacip-81-902z3f9j,360,DUPLICATE
cpb-aacip-81-902z3f9j,375,DUPLICATE
cpb-aacip-81-902z3f9j,420,DUPLICATE
cpb-aacip-81-902z3f9j,435,DUPLICATE
cpb-aacip-81-902z3f9j,450,DUPLICATE
cpb-aacip-81-902z3f9j,465,DUPLICATE
cpb-aacip-81-902z3f9j,480,DUPLICATE
cpb-aacip-81-902z3f9j,495,DUPLICATE
cpb-aacip-81-902z3f9j,51870,",advisory board,Stanford Copley, M.D.
,advisory board,A. Wilmot Jacobsen, M.D.
,advisory board,Marjorie Plumb, M.D.
,advisory board,Dr. Gloria Roblin"
cpb-aacip-81-902z3f9j,51885,DUPLICATE
cpb-aacip-81-902z3f9j,51900,DUPLICATE
cpb-aacip-81-902z3f9j,51915,DUPLICATE
cpb-aacip-81-902z3f9j,51930,DUPLICATE
cpb-aacip-81-902z3f9j,51945,DUPLICATE
cpb-aacip-81-902z3f9j,51960,DUPLICATE
cpb-aacip-81-902z3f9j,51975,DUPLICATE
cpb-aacip-81-902z3f9j,51990,DUPLICATE
cpb-aacip-81-902z3f9j,52005,DUPLICATE
cpb-aacip-81-902z3f9j,52020,DUPLICATE
cpb-aacip-81-902z3f9j,52035,DUPLICATE
cpb-aacip-81-902z3f9j,52050,",Samantha Dean's fashions by,Jenss"
cpb-aacip-81-902z3f9j,52065,DUPLICATE
cpb-aacip-81-902z3f9j,52080,DUPLICATE
cpb-aacip-81-902z3f9j,52095,DUPLICATE
cpb-aacip-81-902z3f9j,52110,DUPLICATE
cpb-aacip-81-902z3f9j,52125,DUPLICATE
cpb-aacip-81-902z3f9j,52140,DUPLICATE
cpb-aacip-81-902z3f9j,52155,DUPLICATE
cpb-aacip-81-902z3f9j,52170,",director,Will George"
cpb-aacip-81-902z3f9j,52185,DUPLICATE
cpb-aacip-81-902z3f9j,52200,DUPLICATE
cpb-aacip-81-902z3f9j,52215,DUPLICATE
cpb-aacip-81-902z3f9j,52230,DUPLICATE
cpb-aacip-81-902z3f9j,52245,DUPLICATE
cpb-aacip-81-902z3f9j,52260,DUPLICATE
cpb-aacip-81-902z3f9j,52275,",producer,Sandra Elkin"
cpb-aacip-81-902z3f9j,52290,DUPLICATE
cpb-aacip-81-902z3f9j,52305,DUPLICATE
cpb-aacip-81-902z3f9j,52320,DUPLICATE
cpb-aacip-81-902z3f9j,52335,DUPLICATE
cpb-aacip-81-902z3f9j,52350,DUPLICATE
cpb-aacip-81-902z3f9j,52365,DUPLICATE
cpb-aacip-81-902z3f9j,52380,DUPLICATE
cpb-aacip-81-902z3f9j,52395,",executive producer,John L. Hutchinson, Jr."
cpb-aacip-81-902z3f9j,52410,DUPLICATE
cpb-aacip-81-902z3f9j,52425,DUPLICATE
cpb-aacip-81-902z3f9j,52440,DUPLICATE
cpb-aacip-81-902z3f9j,52455,DUPLICATE
cpb-aacip-81-902z3f9j,52470,DUPLICATE
cpb-aacip-81-902z3f9j,52485,not K-V
cpb-aacip-81-902z3f9j,52500,DUPLICATE
cpb-aacip-81-902z3f9j,52515,DUPLICATE
cpb-aacip-81-902z3f9j,52530,DUPLICATE
cpb-aacip-81-902z3f9j,52545,DUPLICATE
cpb-aacip-81-902z3f9j,52560,DUPLICATE
cpb-aacip-81-902z3f9j,52575,DUPLICATE
cpb-aacip-81-902z3f9j,52590,DUPLICATE
cpb-aacip-81-902z3f9j,52605,DUPLICATE
cpb-aacip-81-902z3f9j,52620,DUPLICATE
cpb-aacip-81-902z3f9j,52635,DUPLICATE
cpb-aacip-81-902z3f9j,52650,DUPLICATE
cpb-aacip-81-902z3f9j,52665,no text in image
cpb-aacip-259-3n20fq7w,11130,not K-V
cpb-aacip-259-3n20fq7w,11145,DUPLICATE
cpb-aacip-259-3n20fq7w,11160,DUPLICATE
cpb-aacip-259-3n20fq7w,11175,DUPLICATE
cpb-aacip-259-3n20fq7w,11190,DUPLICATE
cpb-aacip-259-3n20fq7w,11205,no text in image
cpb-aacip-259-3n20fq7w,22980,not K-V
cpb-aacip-259-3n20fq7w,22995,DUPLICATE
cpb-aacip-259-3n20fq7w,23010,DUPLICATE
cpb-aacip-259-3n20fq7w,23025,DUPLICATE
cpb-aacip-259-3n20fq7w,23040,DUPLICATE
cpb-aacip-259-3n20fq7w,23055,DUPLICATE
cpb-aacip-259-3n20fq7w,39810,no text in image
cpb-aacip-259-3n20fq7w,39825,DUPLICATE
cpb-aacip-259-3n20fq7w,39840,DUPLICATE
cpb-aacip-259-3n20fq7w,39855,DUPLICATE
cpb-aacip-259-3n20fq7w,39870,not K-V
cpb-aacip-259-3n20fq7w,39885,DUPLICATE
cpb-aacip-259-3n20fq7w,39900,DUPLICATE
cpb-aacip-259-3n20fq7w,39915,DUPLICATE
cpb-aacip-259-3n20fq7w,40890,no text in image
cpb-aacip-259-3n20fq7w,40905,DUPLICATE
cpb-aacip-259-3n20fq7w,40920,DUPLICATE
cpb-aacip-259-3n20fq7w,40935,DUPLICATE
cpb-aacip-259-3n20fq7w,40950,DUPLICATE
cpb-aacip-259-3n20fq7w,40965,DUPLICATE
cpb-aacip-259-3n20fq7w,40980,DUPLICATE
cpb-aacip-259-3n20fq7w,40995,DUPLICATE
cpb-aacip-259-3n20fq7w,41010,DUPLICATE
cpb-aacip-259-3n20fq7w,41025,DUPLICATE
cpb-aacip-259-3n20fq7w,41040,DUPLICATE
cpb-aacip-259-3n20fq7w,41055,DUPLICATE
cpb-aacip-259-3n20fq7w,42300,
cpb-aacip-259-3n20fq7w,42315,no text in image
cpb-aacip-259-3n20fq7w,42330,DUPLICATE
cpb-aacip-259-3n20fq7w,42345,DUPLICATE
cpb-aacip-259-3n20fq7w,42360,DUPLICATE
cpb-aacip-259-3n20fq7w,42375,DUPLICATE
cpb-aacip-259-3n20fq7w,42390,DUPLICATE
cpb-aacip-259-3n20fq7w,42405,DUPLICATE
cpb-aacip-259-3n20fq7w,42420,DUPLICATE
cpb-aacip-259-3n20fq7w,42435,DUPLICATE
cpb-aacip-259-3n20fq7w,42450,DUPLICATE
cpb-aacip-259-3n20fq7w,42465,DUPLICATE
cpb-aacip-259-3n20fq7w,42540,DUPLICATE
cpb-aacip-259-3n20fq7w,42555,DUPLICATE
cpb-aacip-259-3n20fq7w,42570,DUPLICATE
cpb-aacip-259-3n20fq7w,42585,DUPLICATE
cpb-aacip-259-3n20fq7w,42600,DUPLICATE
cpb-aacip-259-3n20fq7w,42615,DUPLICATE
cpb-aacip-259-3n20fq7w,42630,DUPLICATE
cpb-aacip-259-3n20fq7w,42645,
cpb-aacip-235-5370swqf,3180,no text in image
cpb-aacip-235-5370swqf,3195,DUPLICATE
cpb-aacip-235-5370swqf,3210,DUPLICATE
cpb-aacip-235-5370swqf,3225,DUPLICATE
cpb-aacip-235-5370swqf,3240,DUPLICATE
cpb-aacip-235-5370swqf,3255,DUPLICATE
cpb-aacip-235-5370swqf,3270,DUPLICATE
cpb-aacip-235-5370swqf,3285,DUPLICATE
cpb-aacip-235-5370swqf,33510,DUPLICATE
cpb-aacip-235-5370swqf,33525,DUPLICATE
cpb-aacip-235-5370swqf,33540,DUPLICATE
cpb-aacip-235-5370swqf,33555,DUPLICATE
cpb-aacip-235-5370swqf,33570,DUPLICATE
cpb-aacip-235-5370swqf,33585,DUPLICATE
cpb-aacip-235-5370swqf,33600,DUPLICATE
cpb-aacip-235-5370swqf,33615,DUPLICATE
cpb-aacip-398-72p5hz1h,10980,DUPLICATE
cpb-aacip-398-72p5hz1h,10995,DUPLICATE
cpb-aacip-398-72p5hz1h,11010,DUPLICATE
cpb-aacip-398-72p5hz1h,11025,DUPLICATE
cpb-aacip-398-72p5hz1h,11040,DUPLICATE
cpb-aacip-398-72p5hz1h,11055,DUPLICATE
cpb-aacip-398-72p5hz1h,11070,DUPLICATE
cpb-aacip-398-72p5hz1h,11085,DUPLICATE
cpb-aacip-398-72p5hz1h,1680,no text in image
cpb-aacip-398-72p5hz1h,1695,DUPLICATE
cpb-aacip-398-72p5hz1h,1710,DUPLICATE
cpb-aacip-398-72p5hz1h,1725,DUPLICATE
cpb-aacip-398-72p5hz1h,1740,DUPLICATE
cpb-aacip-398-72p5hz1h,1755,DUPLICATE
cpb-aacip-398-72p5hz1h,1770,DUPLICATE
cpb-aacip-398-72p5hz1h,1785,not K-V
cpb-aacip-398-72p5hz1h,18570,",News Team,SCOTT CENTRELLA
,News Team,LALIE GIORDANO
,News Team,RICH HOYER
,News Team,JOANNE LEGOMSKY
,News Team,FABIENNE MARSH
,News Team,RICKIE MILLER
,News Team,*TAISHA WEISNER"
cpb-aacip-398-72p5hz1h,18585,",*News Team,SCOTT CENTRELLA
,*News Team,LALIE GIORDANO
,*News Team,RICH HOYER
,*News Team,JOANNE LEGOMSKY
,*News Team,FABIENNE MARSH
,*News Team,RICKIE MILLER
,*News Team,TRISHA WEISNER"
cpb-aacip-398-72p5hz1h,18600,
cpb-aacip-398-72p5hz1h,18615,",Segment Producers,JOANNE CARRIERA"
cpb-aacip-398-72p5hz1h,18630,",Segment Producers,JOANNE CARRIERA
,Segment Producers,GRACI DUFFIELD"
cpb-aacip-398-72p5hz1h,18645,",Segment Producers,JOANNE CARRIERA
,Segment Producers,GRACI DUFFIELD
,Segment Producers,TOM GUARCELLO"
cpb-aacip-398-72p5hz1h,18660,",Segment Producers,JOANNE CARRIERA
,Segment Producers,GRACI DUFFIELD
,Segment Producers,TOM GUARCELLO
,Segment Producers,MARY KAY HARRELY*
,Segment Producers,ALAN JACOBS"
cpb-aacip-398-72p5hz1h,18675,",Segment Producers,JOANNE CARRIERA
,Segment Producers,GRACI DUFFIELD
,Segment Producers,TOM GUARCELLO
,Segment Producers,MARY KAY HARRITY
,Segment Producers,ALAN JACOBS
,Segment Producers,COLIN KEELEHER"
cpb-aacip-398-72p5hz1h,18690,
cpb-aacip-398-72p5hz1h,18705,
cpb-aacip-398-72p5hz1h,18720,
cpb-aacip-398-72p5hz1h,18735,
cpb-aacip-398-72p5hz1h,18810,",Production Crew,ERMILINDA DE MAIO
,Production Crew,GRACI DUFFIELD
,Production Crew,ED GONSALVES
,Production Crew,TOM GUARCELLO
,Production Crew,STAN HIRIAK
,Production Crew,JANET LYONS
,Production Crew,MARTHA MAGNUSON"
cpb-aacip-398-72p5hz1h,18825,
cpb-aacip-398-72p5hz1h,18840,",News Advisor,JOHN SCHOEN"
cpb-aacip-398-72p5hz1h,18855,",News Advisor,JOHN SCHOEN"
cpb-aacip-398-72p5hz1h,18870,",News Advisor,JOHN SCHOEN"
cpb-aacip-398-72p5hz1h,18885,",News Advisor,JOHN SCHOEN
,Script Editor,ARTHUR RIEL"
cpb-aacip-398-72p5hz1h,18900,",News Advisor,JOHN SCHOEN
,Script Editor,ARTHUR RIEL"
cpb-aacip-398-72p5hz1h,18915,",Script Editor,ARTHUR RIEL
,*Director,DIANE DUSICK"
cpb-aacip-507-6t0gt5g28c,3510,",SHOW,MacNeil
,EPISODE,2026
,EPISODE,""Ford's Vetoes""
,RECORD DATE,10/10
,AIR DATE,10/10
,TAKE,1
,DIRECTOR,Struck"
cpb-aacip-507-6t0gt5g28c,3525,DUPLICATE
cpb-aacip-507-6t0gt5g28c,3540,DUPLICATE
cpb-aacip-507-6t0gt5g28c,3555,DUPLICATE
cpb-aacip-507-6t0gt5g28c,3570,DUPLICATE
cpb-aacip-507-6t0gt5g28c,3585,DUPLICATE
cpb-aacip-507-6t0gt5g28c,4860,not K-V
cpb-aacip-507-6t0gt5g28c,4875,DUPLICATE
cpb-aacip-507-6t0gt5g28c,4890,DUPLICATE
cpb-aacip-507-6t0gt5g28c,4905,DUPLICATE
cpb-aacip-507-6t0gt5g28c,4920,DUPLICATE
cpb-aacip-507-6t0gt5g28c,4935,DUPLICATE
cpb-aacip-507-6t0gt5g28c,53610,",PRODUCED BY,SHIRLEY WERSHBA
,REPORTER,PATRICIA ELLIS"
cpb-aacip-507-6t0gt5g28c,53625,DUPLICATE
cpb-aacip-507-6t0gt5g28c,53640,",DIRECTED BY,DUKE STRUCK"
cpb-aacip-507-6t0gt5g28c,53655,DUPLICATE
cpb-aacip-507-6t0gt5g28c,53670,DUPLICATE
cpb-aacip-507-6t0gt5g28c,53685,",EXECUTIVE EDITOR,ROBERT MacNEIL
,ASSOCIATE EDITOR,JIM LEHRER"
cpb-aacip-507-6t0gt5g28c,53700,DUPLICATE
cpb-aacip-507-6t0gt5g28c,53715,DUPLICATE
cpb-aacip-507-6t0gt5g28c,53730,",PRODUCERS,JO FRANKLIN
,PRODUCERS,HOWARD WEINBERG
,PRODUCERS,SHIRLEY WERSHBA
,PRODUCERS,LINDA WINSLOW"
cpb-aacip-507-6t0gt5g28c,53745,DUPLICATE
cpb-aacip-507-6t0gt5g28c,53760,",REPORTERS,BLYTHE BABYAK
,REPORTERS,CAROL BUCKLAND
,REPORTERS,CRISPIN Y. CAMPBELL
,REPORTERS,PATRICIA ELLIS
,REPORTERS,PAUL LONDON
,REPORTERS,ANNETTE MILLER
,REPORTERS,DAN WERNER
,REPORTERS,JIM WESLEY"
cpb-aacip-507-6t0gt5g28c,53775,DUPLICATE
cpb-aacip-507-6t0gt5g28c,53790,DUPLICATE
cpb-aacip-507-6t0gt5g28c,53805,",STATIONS COORDINATOR,CHERYL GRUVER
,ADMINISTRATIVE ASSISTANT,DORIS L. CROSS"
cpb-aacip-507-6t0gt5g28c,53850,",PRODUCTION ASSISTANTS,PHILIP BLUMBERG
,PRODUCTION ASSISTANTS,MONICA HOOSE
,PRODUCTION SECRETARIES,JUDY EPSTEIN
,PRODUCTION SECRETARIES,NANCY LEE TORCHIA
,PRODUCTION SECRETARIES,MARTHA VOSS"
cpb-aacip-507-6t0gt5g28c,53865,DUPLICATE
cpb-aacip-507-6t0gt5g28c,53880,DUPLICATE
cpb-aacip-507-6t0gt5g28c,53895,",THEME MUSIC COMPOSED BY,BERNARD HOFFER
,MUSIC SUPERVISION,JOHN ADAMS
,SET DESIGNER,ROBERT WIGHTMAN"
cpb-aacip-507-6t0gt5g28c,53910,DUPLICATE
cpb-aacip-507-6t0gt5g28c,53925,DUPLICATE
cpb-aacip-507-6t0gt5g28c,53940,",GRAPHIC DESIGNER,MICHAEL COOPER
,LIGHTING CONSULTANT,STAN ALPER
,LIGHTING DIRECTOR,JOHN NOLAN"
cpb-aacip-507-6t0gt5g28c,53955,DUPLICATE
cpb-aacip-507-6t0gt5g28c,53970,DUPLICATE
cpb-aacip-507-6t0gt5g28c,53985,",ASSOCIATE DIRECTORS,JUDI ELTERMAN
,ASSOCIATE DIRECTORS,BOB HANKAL
,STAGE MANAGERS,TERRY BENSON
,STAGE MANAGERS,TONY MARSHALL
,STAGE MANAGERS,HENRY NEIMARK"
cpb-aacip-507-6t0gt5g28c,54000,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54015,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54030,",TECHNICAL DIRECTOR,LEONARD CHUMBLEY
,VIDEO,NICK BESINK
,VIDEO,VICTOR CARAVELLA
,AUDIO,FRANCIS X. HANLEY"
cpb-aacip-507-6t0gt5g28c,54045,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54060,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54075,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54090,",CAMERA,JOHN BARRY
,CAMERA,WALTER EDEL
,CAMERA,MARTIN L. GROSS
,CAMERA,BILL KOCKLER
,CAMERA,FRANK POLIZZOTTO"
cpb-aacip-507-6t0gt5g28c,54105,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54120,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54135,",VIDIFONT,WAYNE PALMER
,VIDEOTAPE,JUAN BARNETT
,VIDEOTAPE,KEN CRAWFORD
,VIDEOTAPE,DOLPH LINDEN
,VIDEOTAPE,BOB McGUFFEY
,VIDEOTAPE,MANFRED SCHORN
,MAKEUP,DIANNE FAYE"
cpb-aacip-507-6t0gt5g28c,54150,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54165,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54180,",DIRECTORS,DAVID DEUTSCH
,DIRECTORS,JIM EDDINS
,TECHNICAL DIRECTOR,BILL MAYLETT"
cpb-aacip-507-6t0gt5g28c,54195,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54210,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54225,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54240,",ENGINEERING SUPERVISORS,CHRIS JORGENSEN
,ENGINEERING SUPERVISORS,ANDY SETOS
,PRODUCTION COORDINATOR,JANIS TOCHEN
,PRODUCTION MANAGER,MICHAEL SALTZ"
cpb-aacip-507-6t0gt5g28c,54255,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54270,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54285,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54300,",EXECUTIVE PRODUCER,RAY WEISS"
cpb-aacip-507-6t0gt5g28c,54315,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54330,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54345,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54360,not K-V
cpb-aacip-507-6t0gt5g28c,54375,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54390,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54405,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54420,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54435,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54450,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54465,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54480,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54495,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54510,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54525,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54540,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54555,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54570,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54585,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54600,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54615,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54630,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54645,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54660,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54675,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54690,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54705,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54720,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54735,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54750,not K-V
cpb-aacip-507-6t0gt5g28c,54765,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54780,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54795,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54810,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54825,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54840,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54855,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54870,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54885,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54900,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54915,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54930,DUPLICATE
cpb-aacip-507-6t0gt5g28c,54945,DUPLICATE
cpb-aacip-507-6t0gt5g28c,55290,DUPLICATE
cpb-aacip-507-6t0gt5g28c,55305,DUPLICATE
cpb-aacip-507-6t0gt5g28c,55320,DUPLICATE
cpb-aacip-507-6t0gt5g28c,55335,DUPLICATE
cpb-aacip-507-6t0gt5g28c,55350,DUPLICATE
cpb-aacip-507-6t0gt5g28c,55365,DUPLICATE
cpb-aacip-507-6t0gt5g28c,55380,DUPLICATE
cpb-aacip-507-6t0gt5g28c,55395,DUPLICATE
cpb-aacip-507-6t0gt5g28c,55410,DUPLICATE
cpb-aacip-507-6t0gt5g28c,55425,no text in image
cpb-aacip-507-6t0gt5g28c,55440,DUPLICATE
cpb-aacip-507-6t0gt5g28c,55455,DUPLICATE
cpb-aacip-507-tq5r786f7w,104130,",Deputy Executive Producer,LINDA WINSLOW"
cpb-aacip-507-tq5r786f7w,104145,DUPLICATE
cpb-aacip-507-tq5r786f7w,104160,DUPLICATE
cpb-aacip-507-tq5r786f7w,104175,DUPLICATE
cpb-aacip-507-tq5r786f7w,104190,DUPLICATE
cpb-aacip-507-tq5r786f7w,104205,DUPLICATE
cpb-aacip-507-tq5r786f7w,104340,",Managing Producer-Washington,GREGG RAMSHAW
,Managing Producer-Denver,PATTI PARSON"
cpb-aacip-507-tq5r786f7w,104355,DUPLICATE
cpb-aacip-507-tq5r786f7w,104370,DUPLICATE
cpb-aacip-507-tq5r786f7w,104385,DUPLICATE
cpb-aacip-507-tq5r786f7w,104400,DUPLICATE
cpb-aacip-507-tq5r786f7w,104415,",Support and research assistance for the Health Policy Unit provided by,The Henry J. Kaiser Family Foundation"
cpb-aacip-507-tq5r786f7w,104790,",Associate Director,STEVE HOWARD
,Technical Director,GREGORY L. KING"
cpb-aacip-507-tq5r786f7w,104805,DUPLICATE
cpb-aacip-507-tq5r786f7w,104820,DUPLICATE
cpb-aacip-507-tq5r786f7w,104835,DUPLICATE
cpb-aacip-507-tq5r786f7w,104850,",Executive Producer,LESTER M. CRYSTAL"
cpb-aacip-507-tq5r786f7w,104865,DUPLICATE
cpb-aacip-507-tq5r786f7w,104880,DUPLICATE
cpb-aacip-507-tq5r786f7w,104895,",A Coproduction of:,MacNEIL/LEHRER PRODUCTIONS & WETA in Association with WNET/13"
cpb-aacip-507-tq5r786f7w,104910,not K-V
cpb-aacip-507-tq5r786f7w,104925,DUPLICATE
cpb-aacip-507-tq5r786f7w,104940,DUPLICATE
cpb-aacip-507-tq5r786f7w,104955,no text in image
cpb-aacip-507-tq5r786f7w,43650,no text in image
cpb-aacip-507-tq5r786f7w,43665,DUPLICATE
cpb-aacip-507-tq5r786f7w,43680,DUPLICATE
cpb-aacip-507-tq5r786f7w,43695,DUPLICATE
cpb-aacip-507-tq5r786f7w,43710,DUPLICATE
cpb-aacip-507-tq5r786f7w,43725,DUPLICATE
cpb-aacip-507-tq5r786f7w,43740,DUPLICATE
cpb-aacip-507-tq5r786f7w,43755,DUPLICATE
cpb-aacip-507-tq5r786f7w,43770,DUPLICATE
cpb-aacip-507-tq5r786f7w,43785,DUPLICATE
cpb-aacip-507-tq5r786f7w,43800,DUPLICATE
cpb-aacip-507-tq5r786f7w,43815,DUPLICATE
cpb-aacip-507-tq5r786f7w,47220,DUPLICATE
cpb-aacip-507-tq5r786f7w,47235,DUPLICATE
cpb-aacip-507-tq5r786f7w,47250,DUPLICATE
cpb-aacip-507-tq5r786f7w,47265,DUPLICATE
cpb-aacip-507-tq5r786f7w,47280,DUPLICATE
cpb-aacip-507-tq5r786f7w,47295,DUPLICATE
cpb-aacip-507-tq5r786f7w,47310,DUPLICATE
cpb-aacip-507-tq5r786f7w,47325,DUPLICATE
cpb-aacip-507-tq5r786f7w,48690,DUPLICATE
cpb-aacip-507-tq5r786f7w,48705,DUPLICATE
cpb-aacip-507-tq5r786f7w,48720,DUPLICATE
cpb-aacip-507-tq5r786f7w,48735,DUPLICATE
cpb-aacip-507-tq5r786f7w,48750,DUPLICATE
cpb-aacip-507-tq5r786f7w,48765,DUPLICATE
cpb-aacip-507-tq5r786f7w,48780,DUPLICATE
cpb-aacip-507-tq5r786f7w,48795,DUPLICATE
cpb-aacip-507-tq5r786f7w,65730,DUPLICATE
cpb-aacip-507-tq5r786f7w,65745,DUPLICATE
cpb-aacip-507-tq5r786f7w,65760,DUPLICATE
cpb-aacip-507-tq5r786f7w,65775,DUPLICATE
cpb-aacip-507-tq5r786f7w,65790,DUPLICATE
cpb-aacip-507-tq5r786f7w,65805,DUPLICATE
